_meta_filepath,_meta_has_ufc_fights,_meta_is_active_ufc,_meta_scraped_at,_meta_total_fights,_meta_weight_class,basic_info_date_of_birth,basic_info_hometown,basic_info_name,basic_info_nationality,basic_info_nickname,fight_history_exhibition,fight_history_professional_count,fight_history_professional_draw_count,fight_history_professional_loss_count,fight_history_professional_nc_count,fight_history_professional_win_count,filename,gender,height,primary_division,profile_url,reach,record_summary_draws,record_summary_losses_decision_percentage,record_summary_losses_decisions,record_summary_losses_knockouts,record_summary_losses_ko_percentage,record_summary_losses_others,record_summary_losses_submission_percentage,record_summary_losses_submissions,record_summary_losses_total,record_summary_no_contests,record_summary_wins_decision_percentage,record_summary_wins_decisions,record_summary_wins_knockouts,record_summary_wins_ko_percentage,record_summary_wins_others,record_summary_wins_submission_percentage,record_summary_wins_submissions,record_summary_wins_total,scraped_at,weight
./data/mizuto_hirota_12078.json,,,2025-04-13T17:46:04.875237,,Unknown,"May 5, 1981","Isahaya, Nagasaki",Mizuto Hirota,Japan,Pugnus,[],31,2,11,0,18,mizuto_hirota_12078.json,Male,"5'7""",Lightweight,https://www.sherdog.com/fighter/Mizuto-Hirota-12078,"68""",2,81,9,1,9,0,9,1,11,0,44,8,10,55,0,0,0,18,2025-04-13T17:46:04.875237,155.0
./data/richie_vaculik_21798.json,True,False,2025-04-13T20:53:12.048767,15,Unknown,"Jun 19, 1983","Maroubra, New South Wales",Richie Vaculik,Australia,Vas,[],15,0,5,0,10,richie_vaculik_21798.json,Male,"5'6""",Flyweight,https://www.sherdog.com/fighter/Richie-Vaculik-21798,"67""",0,40,2,2,40,0,20,1,5,0,10,1,4,40,0,50,5,10,2025-04-13T20:53:12.048767,125.0
./data/sam_connely_55777.json,,,2025-04-13T19:14:59.231570,,Unknown,,,Sam Connely,England,,[],1,0,1,0,0,sam_connely_55777.json,Female,"0'0""",Atomweight,https://www.sherdog.com/fighter/Sam-Connely-55777,"1""",0,0,0,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-04-13T19:14:59.231570,0.0
./data/charlie_brenneman_23403.json,True,False,2025-04-13T20:23:15.650101,27,Unknown,"Feb 9, 1981","Hollidaysburg, Pennsylvania",Charlie Brenneman,United States,The Spaniard,[],27,0,8,0,19,charlie_brenneman_23403.json,Male,"5'10""",Lightweight,https://www.sherdog.com/fighter/Charlie-Brenneman-23403,"71""",0,12,1,4,50,0,37,3,8,0,47,9,6,31,0,21,4,19,2025-04-13T20:23:15.650101,155.0
./data/muhsin_corbbrey_2710.json,False,False,2025-04-13T21:40:10.875817,26,Unknown,"May 18, 1978","Hilton Head, South Carolina",Muhsin Corbbrey,United States,,[],26,0,11,0,15,muhsin_corbbrey_2710.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Muhsin-Corbbrey-2710,"71""",0,72,8,2,18,0,9,1,11,0,6,1,3,20,0,73,11,15,2025-04-13T21:40:10.875817,165.0
./data/rafael_____costa_204619.json,,,2025-04-13T16:51:19.009058,,Unknown,"Apr 13, 1997","Guaruja, Sao Paulo",Rafael     Costa,Brazil,Rafinha,[],18,0,4,0,14,rafael_____costa_204619.json,Male,"5'6""",Bantamweight,https://www.sherdog.com/fighter/Rafael-Costa-204619,"67""",0,0,0,1,25,0,75,3,4,0,14,2,7,50,0,35,5,14,2025-04-13T16:51:19.009058,135.0
./data/tim_gorman_17717.json,,,2025-04-13T17:06:52.810764,,Unknown,"Apr 29, 1983","Des Moines, Iowa",Tim Gorman,United States,The Psycho,[],13,0,4,0,9,tim_gorman_17717.json,Male,"5'4""",Bantamweight,https://www.sherdog.com/fighter/Tim-Gorman-17717,"65""",0,75,3,0,0,0,25,1,4,0,11,1,6,66,0,22,2,9,2025-04-13T17:06:52.810764,135.0
./data/muslim_salikhov_129929.json,,,2025-04-13T18:42:17.967794,,Unknown,"Jun 9, 1984","Buynaksk, Dagestan",Muslim Salikhov,Russia,King of Kung Fu,[],26,0,5,0,21,muslim_salikhov_129929.json,Male,"5'11""",Welterweight,https://www.sherdog.com/fighter/Muslim-Salikhov-129929,"72""",0,20,1,2,40,0,40,2,5,0,23,5,14,66,0,9,2,21,2025-04-13T18:42:17.967794,170.0
./data/romel_orosco_174259.json,,,2025-04-13T17:00:47.234238,,Unknown,,,Romel Orosco,Ecuador,Dragon,[],9,0,3,0,6,romel_orosco_174259.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Romel-Orosco-174259,"1""",0,33,1,0,0,0,66,2,3,0,83,5,1,16,0,0,0,6,2025-04-13T17:00:47.234238,135.0
./data/isaac_vallie_flagg_8180.json,True,False,2025-04-13T20:22:29.418426,24,Unknown,"Apr 8, 1978","Santa Fe, New Mexico",Isaac Vallie-Flagg,United States,,[],24,1,7,0,16,isaac_vallie_flagg_8180.json,Male,"5'8""",Welterweight,https://www.sherdog.com/fighter/Isaac-VallieFlagg-8180,"69""",1,42,3,0,0,1,42,3,7,0,37,6,5,31,0,31,5,16,2025-04-13T20:22:29.418426,159.0
./data/patrick_smith_21.json,True,,2025-04-13T19:36:33.092406,37,Unknown,"Aug 28, 1963","Denver, Colorado",Patrick Smith,United States,,[],37,0,17,0,20,patrick_smith_21.json,Male,"6'2""",Heavyweight,https://www.sherdog.com/fighter/Patrick-Smith-21,"75""",0,5,1,10,58,1,29,5,17,0,5,1,13,65,0,30,6,20,2025-04-13T19:36:33.092406,225.0
./data/eduardo_pamplona_5974.json,,,2025-04-13T19:17:33.140650,,Unknown,"Aug 20, 1975",Sao Paulo,Eduardo Pamplona,Brazil,,[],20,0,4,0,16,eduardo_pamplona_5974.json,Male,"5'11""",Welterweight,https://www.sherdog.com/fighter/Eduardo-Pamplona-5974,"72""",0,50,2,2,50,0,0,0,4,0,50,8,5,31,0,18,3,16,2025-04-13T19:17:33.140650,170.0
./data/khavazi_mandiev_317303.json,,,2025-04-13T16:56:57.941419,,Unknown,,"Kaspiysk, Dagestan",Khavazi Mandiev,Russia,,[],5,0,2,0,3,khavazi_mandiev_317303.json,Male,"0'0""",Featherweight,https://www.sherdog.com/fighter/Khavazi-Mandiev-317303,"1""",0,0,0,2,100,0,0,0,2,0,0,0,2,66,0,33,1,3,2025-04-13T16:56:57.941419,145.0
./data/glover_teixeira_4655.json,,,2025-04-13T15:16:46.780165,,Unknown,"Oct 28, 1979","Sobralia, Minas Gerais",Glover Teixeira,Brazil,,[],42,0,9,0,33,glover_teixeira_4655.json,Male,"6'2""",Light Heavyweight,https://www.sherdog.com/fighter/Glover-Teixeira-4655,"75""",0,55,5,3,33,0,11,1,9,0,15,5,18,54,0,30,10,33,2025-04-13T15:16:46.780165,205.0
./data/trevin_giles_111237.json,,,2025-04-13T18:44:45.108904,,Unknown,"Aug 6, 1992","Houston, Texas",Trevin Giles,United States,The Problem,[],23,0,7,0,16,trevin_giles_111237.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Trevin-Giles-111237,"73""",0,14,1,3,42,0,42,3,7,0,31,5,6,37,0,31,5,16,2025-04-13T18:44:45.108904,170.0
./data/jose_torres_171605.json,,,2025-04-13T14:17:58.074857,,Unknown,"Aug 2, 1992","Chicago, Illinois",Jose Torres,United States,Shorty,[],17,1,3,0,13,jose_torres_171605.json,Male,"5'4""",Bantamweight,https://www.sherdog.com/fighter/Jose-Torres-171605,"65""",1,33,1,2,66,0,0,0,3,0,53,7,4,30,0,15,2,13,2025-04-13T14:17:58.074857,130.0
./data/cyrille_crochet_19912.json,True,False,2025-04-13T20:44:55.304209,9,Unknown,,,Cyrille Crochet,France,,[],9,0,7,0,2,cyrille_crochet_19912.json,Male,"0'0""",Welterweight,https://www.sherdog.com/fighter/Cyrille-Crochet-19912,"1""",0,28,2,1,14,0,57,4,7,0,0,0,2,100,0,0,0,2,2025-04-13T20:44:55.304209,170.0
./data/kyle_vivian_69539.json,,,2025-04-13T17:23:42.053725,,Unknown,"Sep 14, 1986","Orillia, Ontario",Kyle Vivian,Canada,,[],8,0,8,0,0,kyle_vivian_69539.json,Male,"5'4""",Featherweight,https://www.sherdog.com/fighter/Kyle-Vivian-69539,"65""",0,0,0,2,25,0,75,6,8,0,0,0,0,0,0,0,0,0,2025-04-13T17:23:42.053725,140.0
./data/dave_lehr_cochran_6572.json,True,False,2025-04-13T20:09:40.737207,56,Unknown,"May 10, 1973","San Diego, California",Dave Lehr Cochran,United States,,[],56,1,29,0,26,dave_lehr_cochran_6572.json,Male,"5'6""",Lightweight,https://www.sherdog.com/fighter/Dave-Lehr-Cochran-6572,"67""",1,6,2,6,20,0,72,21,29,0,7,2,7,26,1,61,16,26,2025-04-13T20:09:40.737207,155.0
./data/brandon_sly_137611.json,,,2025-04-13T17:16:16.595416,,Unknown,,Idaho,Brandon Sly,United States,,[],15,0,9,0,6,brandon_sly_137611.json,Male,"0'0""",Featherweight,https://www.sherdog.com/fighter/Brandon-Sly-137611,"1""",0,0,0,5,55,0,44,4,9,0,0,0,2,33,0,66,4,6,2025-04-13T17:16:16.595416,140.0
./data/humberto_bandenay_110397.json,True,False,2025-04-13T20:50:07.983062,35,Unknown,"Sep 4, 1994",Lima,Humberto Bandenay,Peru,,[],35,0,9,2,24,humberto_bandenay_110397.json,Male,"5'11""",Featherweight,https://www.sherdog.com/fighter/Humberto-Bandenay-110397,"72""",0,33,3,2,22,0,44,4,9,2,25,6,8,33,0,41,10,24,2025-04-13T20:50:07.983062,145.0
./data/nahuel_figueroa_253451.json,,,2025-04-13T16:46:24.510426,,Unknown,,,Nahuel Figueroa,Argentina,,[],14,0,10,1,3,nahuel_figueroa_253451.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Nahuel-Figueroa-253451,"1""",0,20,2,5,50,0,30,3,10,1,0,0,3,100,0,0,0,3,2025-04-13T16:46:24.510426,135.0
./data/hiroyuki_abe_1293.json,,,2025-04-13T17:41:49.260842,,Unknown,"Feb 9, 1970","Ichinomiya, Aichi",Hiroyuki Abe,Japan,Abe Ani,[],27,3,15,1,8,hiroyuki_abe_1293.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Hiroyuki-Abe-1293,"67""",3,20,3,7,46,0,33,5,15,1,37,3,2,25,0,37,3,8,2025-04-13T17:41:49.260842,143.0
./data/priscila_cachoeira_227399.json,True,False,2025-04-13T21:21:45.613990,19,Unknown,"Aug 19, 1988","Rio de Janeiro, Rio de Janeiro",Priscila Cachoeira,Brazil,Zombie Girl,[],19,0,6,0,13,priscila_cachoeira_227399.json,Male,"5'7""",Bantamweight,https://www.sherdog.com/fighter/Priscila-Cachoeira-227399,"68""",0,33,2,0,0,0,66,4,6,0,38,5,8,61,0,0,0,13,2025-04-13T21:21:45.613990,135.0
./data/patrick_mix_161007.json,,,2025-04-13T16:29:32.865785,,Unknown,"Aug 16, 1993","Angola, New York",Patrick Mix,United States,Patchy,[],21,0,1,0,20,patrick_mix_161007.json,Male,"5'8""",Bantamweight,https://www.sherdog.com/fighter/Patrick-Mix-161007,"69""",0,100,1,0,0,0,0,0,1,0,25,5,2,10,0,65,13,20,2025-04-13T16:29:32.865785,135.0
./data/murad_kalamov_165727.json,,,2025-04-13T16:05:20.342838,,Unknown,"Jun 28, 1995","Grozny, Chechnya",Murad Kalamov,Russia,,[],26,0,7,0,19,murad_kalamov_165727.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Murad-Kalamov-165727,"67""",0,57,4,2,28,0,14,1,7,0,52,10,1,5,0,42,8,19,2025-04-13T16:05:20.342838,136.0
./data/jay_perrin_99689.json,,,2025-04-13T17:53:53.040679,,Unknown,"Jun 15, 1993","Hudson, New Hampshire",Jay Perrin,United States,The Joker,[],21,0,8,0,13,jay_perrin_99689.json,Male,"5'9""",Bantamweight,https://www.sherdog.com/fighter/Jay-Perrin-99689,"70""",0,75,6,0,0,0,25,2,8,0,53,7,2,15,0,30,4,13,2025-04-13T17:53:53.040679,135.0
./data/mike_large_6168.json,,,2025-04-13T18:11:10.231339,,Unknown,,"Georgetown, Ontario",Mike Large,Canada,Freaky,[],4,0,4,0,0,mike_large_6168.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Mike-Large-6168,"67""",0,0,0,1,25,0,75,3,4,0,0,0,0,0,0,0,0,0,2025-04-13T18:11:10.231339,145.0
./data/esteban_mendoza_66713.json,,,2025-04-13T19:09:48.161268,,Unknown,,,Esteban Mendoza,France,,[],18,0,12,0,6,esteban_mendoza_66713.json,Male,"0'0""",Middleweight,https://www.sherdog.com/fighter/Esteban-Mendoza-66713,"1""",0,16,2,3,25,1,50,6,12,0,16,1,1,16,0,66,4,6,2025-04-13T19:09:48.161268,185.0
./data/tomasz_romanowski_53377.json,,,2025-04-13T19:05:18.515262,,Unknown,"Feb 22, 1989",Stargard,Tomasz Romanowski,Poland,Tommy,[],30,0,11,1,18,tomasz_romanowski_53377.json,Male,"5'10""",Middleweight,https://www.sherdog.com/fighter/Tomasz-Romanowski-53377,"71""",0,45,5,5,45,0,9,1,11,1,50,9,9,50,0,0,0,18,2025-04-13T19:05:18.515262,185.0
./data/tomasz_krauze_65544.json,,,2025-04-13T19:06:55.577855,,Unknown,,Grudziadz,Tomasz Krauze,Poland,,[],1,0,1,0,0,tomasz_krauze_65544.json,Male,"0'0""",Middleweight,https://www.sherdog.com/fighter/Tomasz-Krauze-65544,"1""",0,0,0,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,2025-04-13T19:06:55.577855,185.0
./data/brett_sbardella_44157.json,,,2025-04-13T18:28:38.247799,,Unknown,,"Clare, Michigan",Brett Sbardella,United States,The Spyder,[],8,0,3,0,5,brett_sbardella_44157.json,Male,"6'4""",Middleweight,https://www.sherdog.com/fighter/Brett-Sbardella-44157,"77""",0,0,0,3,100,0,0,0,3,0,0,0,0,0,0,100,5,5,2025-04-13T18:28:38.247799,185.0
./data/hector_urbina_18168.json,,,2025-04-13T19:02:16.464424,,Unknown,"Sep 17, 1987","Chicago, Illinois",Hector Urbina,United States,El Toro,[],29,1,11,0,17,hector_urbina_18168.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Hector-Urbina-18168,"73""",1,18,2,7,63,0,18,2,11,0,11,2,9,52,1,29,5,17,2025-04-13T19:02:16.464424,170.0
./data/shin_haraguchi_393466.json,True,False,2025-04-13T20:55:15.133453,13,Unknown,"Nov 27, 1998","Kanoya, Kagoshima",Shin Haraguchi,Japan,,[],13,0,2,1,10,shin_haraguchi_393466.json,Male,"5'6""",Lightweight,https://www.sherdog.com/fighter/Shin-Haraguchi-393466,"67""",0,50,1,0,0,0,50,1,2,1,40,4,6,60,0,0,0,10,2025-04-13T20:55:15.133453,151.0
./data/saulo_eduardo_da_silva_78747.json,,,2025-04-13T17:48:14.509924,,Unknown,,"Curitiba, Parana",Saulo Eduardo da Silva,Brazil,,[],21,0,19,0,2,saulo_eduardo_da_silva_78747.json,Male,"0'0""",Welterweight,https://www.sherdog.com/fighter/Saulo-Eduardo-da-Silva-78747,"1""",0,0,0,11,57,0,42,8,19,0,50,1,0,0,0,50,1,2,2025-04-13T17:48:14.509924,170.0
./data/court_mcgee_34124.json,,,2025-04-13T18:27:38.655907,,Unknown,"Dec 12, 1984","Layton, Utah",Court McGee,United States,The Crusher,[],35,0,13,0,22,court_mcgee_34124.json,Male,"5'11""",Welterweight,https://www.sherdog.com/fighter/Court-McGee-34124,"72""",0,76,10,3,23,0,0,0,13,0,50,11,5,22,0,27,6,22,2025-04-13T18:27:38.655907,170.0
./data/dan_pauling_55006.json,,,2025-04-13T18:42:57.397581,,Unknown,"Jan 8, 1993","Molendinar, Queensland",Dan Pauling,Australia,Diamond,[],11,0,2,0,9,dan_pauling_55006.json,Male,"6'2""",Welterweight,https://www.sherdog.com/fighter/Dan-Pauling-55006,"75""",0,50,1,1,50,0,0,0,2,0,0,0,1,11,0,88,8,9,2025-04-13T18:42:57.397581,169.0
./data/anthony_johnson_17662.json,,,2025-04-13T15:27:10.052624,,Unknown,"Mar 6, 1984","Boca Raton, Florida",Anthony Johnson,United States,Rumble,[],29,0,6,0,23,anthony_johnson_17662.json,Male,"6'2""",Light Heavyweight,https://www.sherdog.com/fighter/Anthony-Johnson-17662,"75""",0,0,0,1,16,0,83,5,6,0,26,6,17,73,0,0,0,23,2025-04-13T15:27:10.052624,205.0
./data/jon_fitch_4865.json,,,2025-04-13T18:22:57.575399,,Unknown,"Feb 24, 1978","Fort Wayne, Indiana",Jon Fitch,United States,,[],43,2,8,1,32,jon_fitch_4865.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Jon-Fitch-4865,"73""",2,25,2,2,25,0,50,4,8,1,62,20,7,21,0,15,5,32,2025-04-13T18:22:57.575399,170.0
./data/makoto_yoshida_249027.json,,,2025-04-13T17:19:33.082816,,Unknown,"Sep 12, 1995",,Makoto Yoshida,Japan,,[],3,0,3,0,0,makoto_yoshida_249027.json,Male,"0'0""",Lightweight,https://www.sherdog.com/fighter/Makoto-Yoshida-249027,"1""",0,0,0,1,33,0,66,2,3,0,0,0,0,0,0,0,0,0,2025-04-13T17:19:33.082816,154.0
./data/chatt_lavender_396.json,True,False,2025-04-13T21:39:05.508458,16,Unknown,"May 24, 1976","Chatanooga, Tennessee",Chatt Lavender,United States,,[],16,0,7,0,9,chatt_lavender_396.json,Male,"5'8""",Welterweight,https://www.sherdog.com/fighter/Chatt-Lavender-396,"69""",0,14,1,2,28,0,57,4,7,0,22,2,0,0,0,77,7,9,2025-04-13T21:39:05.508458,170.0
./data/gloria_de_paula_230933.json,True,False,2025-04-13T21:26:09.745285,13,Unknown,"Jun 10, 1995","Campinas, Sao Paulo",Gloria de Paula,Brazil,Glorinha,[],13,0,7,0,6,gloria_de_paula_230933.json,Female,"5'5""",Flyweight,https://www.sherdog.com/fighter/Gloria-de-Paula-230933,"66""",0,85,6,1,14,0,0,0,7,0,50,3,3,50,0,0,0,6,2025-04-13T21:26:09.745285,116.0
./data/harris_sarmiento_4584.json,,,2025-04-13T18:02:54.981086,,Unknown,"Sep 9, 1983","Waipahu, Hawaii",Harris Sarmiento,United States,The Hitman,[],62,0,26,0,36,harris_sarmiento_4584.json,Male,"5'6""",Featherweight,https://www.sherdog.com/fighter/Harris-Sarmiento-4584,"67""",0,38,10,9,34,0,26,7,26,0,61,22,9,25,0,13,5,36,2025-04-13T18:02:54.981086,145.0
./data/owain_parry_79243.json,,,2025-04-13T19:12:34.140435,,Unknown,,"Blaina, Gwent",Owain Parry,Wales,,[],8,0,3,0,5,owain_parry_79243.json,Male,"0'0""",Welterweight,https://www.sherdog.com/fighter/Owain-Parry-79243,"1""",0,0,0,2,66,0,33,1,3,0,0,0,1,20,0,80,4,5,2025-04-13T19:12:34.140435,170.0
./data/stephen_bass_28788.json,True,False,2025-04-13T20:26:10.132542,14,Unknown,"Nov 14, 1982","Shreveport, Louisiana",Stephen Bass,United States,Bigfish,[],14,0,3,0,11,stephen_bass_28788.json,Male,"5'9""",Featherweight,https://www.sherdog.com/fighter/Stephen-Bass-28788,"70""",0,66,2,1,33,0,0,0,3,0,45,5,1,9,0,45,5,11,2025-04-13T20:26:10.132542,145.0
./data/youssef_zalal_229985.json,True,False,2025-04-13T20:36:55.016931,23,Unknown,"Sep 4, 1996","Englewood, Colorado",Youssef Zalal,United States,The Moroccan Devil,[],23,1,5,0,17,youssef_zalal_229985.json,Male,"5'10""",Featherweight,https://www.sherdog.com/fighter/Youssef-Zalal-229985,"71""",1,100,5,0,0,0,0,0,5,0,23,4,4,23,0,52,9,17,2025-04-13T20:36:55.016931,145.0
./data/jeremy_jackson_2651.json,True,False,2025-04-13T19:49:49.874643,14,Unknown,"Sep 19, 1982","Port Hueneme, California",Jeremy Jackson,United States,The Scorpion,[],14,0,5,0,9,jeremy_jackson_2651.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Jeremy-Jackson-2651,"71""",0,0,0,3,60,0,40,2,5,0,11,1,6,66,0,22,2,9,2025-04-13T19:49:49.874643,170.0
./data/kurt_pellegrino_4153.json,,,2025-04-13T18:56:44.900184,,Unknown,"May 7, 1979","Point Pleasant, New Jersey",Kurt Pellegrino,United States,Batman,[],23,0,7,0,16,kurt_pellegrino_4153.json,Male,"5'8""",Lightweight,https://www.sherdog.com/fighter/Kurt-Pellegrino-4153,"69""",0,42,3,1,14,0,42,3,7,0,25,4,2,12,0,62,10,16,2025-04-13T18:56:44.900184,155.0
./data/robert_swanepoel_286009.json,,,2025-04-13T18:50:55.970825,,Unknown,,"Johannesburg, Gauteng",Robert Swanepoel,South Africa,9mm,[],12,0,9,1,2,robert_swanepoel_286009.json,Male,"0'0""",Middleweight,https://www.sherdog.com/fighter/Robert-Swanepoel-286009,"1""",0,11,1,7,77,0,11,1,9,1,0,0,2,100,0,0,0,2,2025-04-13T18:50:55.970825,185.0
./data/milton_vieira_4481.json,True,False,2025-04-13T20:33:12.055895,23,Unknown,"Oct 4, 1978","Rio de Janeiro, Rio de Janeiro",Milton Vieira,Brazil,Miltinho,[],23,2,8,0,13,milton_vieira_4481.json,Male,"6'0""",Featherweight,https://www.sherdog.com/fighter/Milton-Vieira-4481,"73""",2,100,8,0,0,0,0,0,8,0,30,4,0,0,0,69,9,13,2025-04-13T20:33:12.055895,145.0
./data/rocky_long_2333.json,,,2025-04-13T18:10:21.498158,,Unknown,"Feb 18, 1978","Spring, Texas",Rocky Long,United States,,[],62,1,40,0,21,rocky_long_2333.json,Male,"5'8""",Lightweight,https://www.sherdog.com/fighter/Rocky-Long-2333,"69""",1,45,18,11,27,0,27,11,40,0,42,9,4,19,0,38,8,21,2025-04-13T18:10:21.498158,155.0
./data/thiago_tavares_4647.json,,,2025-04-13T15:36:49.853432,,Unknown,"Nov 8, 1984","Florianopolis, Santa Catarina",Thiago Tavares,Brazil,,[],36,1,11,0,24,thiago_tavares_4647.json,Male,"5'7""",Featherweight,https://www.sherdog.com/fighter/Thiago-Tavares-4647,"68""",1,27,3,8,72,0,0,0,11,0,20,5,4,16,0,62,15,24,2025-04-13T15:36:49.853432,145.0
./data/vadim_sandulskiy_85135.json,,,2025-04-13T15:37:10.715776,,Unknown,,,Vadim Sandulskiy,Ukraine,,[],13,0,5,0,8,vadim_sandulskiy_85135.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Vadim-Sandulskiy-85135,"71""",0,40,2,0,0,0,60,3,5,0,12,1,2,25,0,62,5,8,2025-04-13T15:37:10.715776,170.0
./data/yuki_sasaki_1255.json,True,False,2025-04-13T20:04:06.840580,49,Unknown,"Sep 12, 1976","Kushiro, Hokkaido",Yuki Sasaki,Japan,,[],49,2,22,0,25,yuki_sasaki_1255.json,Male,"6'0""",Middleweight,https://www.sherdog.com/fighter/Yuki-Sasaki-1255,"73""",2,59,13,5,22,0,18,4,22,0,32,8,2,8,0,60,15,25,2025-04-13T20:04:06.840580,180.0
./data/will_fleury_149881.json,,,2025-04-13T19:09:26.926520,,Unknown,"Mar 13, 1989",Tipperary,Will Fleury,Ireland,,[],19,0,3,1,15,will_fleury_149881.json,Male,"6'3""",Heavyweight,https://www.sherdog.com/fighter/Will-Fleury-149881,"76""",0,33,1,1,33,0,33,1,3,1,46,7,4,26,0,26,4,15,2025-04-13T19:09:26.926520,238.0
./data/nate_landwehr_101493.json,True,False,2025-04-13T20:55:00.271555,24,Unknown,"Jun 7, 1988","Clarksville, Tennessee",Nate Landwehr,United States,The Train,[],24,0,6,0,18,nate_landwehr_101493.json,Male,"5'9""",Featherweight,https://www.sherdog.com/fighter/Nate-Landwehr-101493,"70""",0,33,2,3,50,0,16,1,6,0,38,7,9,50,0,11,2,18,2025-04-13T20:55:00.271555,145.0
./data/igor_pokrajac_7621.json,True,False,2025-04-13T20:14:57.908431,45,Unknown,"Jan 2, 1979",Zagreb,Igor Pokrajac,Croatia,The Duke,[],45,0,15,1,29,igor_pokrajac_7621.json,Male,"6'0""",Light Heavyweight,https://www.sherdog.com/fighter/Igor-Pokrajac-7621,"73""",0,33,5,8,53,0,13,2,15,1,13,4,16,55,0,31,9,29,2025-04-13T20:14:57.908431,205.0
./data/joey_michael_berkenbosch_231599.json,,,2025-04-13T18:51:33.132729,,Unknown,"Nov 8, 1982",Amsterdam,Joey Michael Berkenbosch,Netherlands,,[],6,0,2,0,4,joey_michael_berkenbosch_231599.json,Male,"0'0""",Middleweight,https://www.sherdog.com/fighter/Joey-Michael-Berkenbosch-231599,"1""",0,0,0,1,50,0,50,1,2,0,0,0,3,75,0,25,1,4,2025-04-13T18:51:33.132729,185.0
./data/cody_bunderson_165359.json,,,2025-04-13T17:13:48.115277,,Unknown,"Jan 31, 1984",Utah,Cody Bunderson,United States,,[],5,0,2,0,3,cody_bunderson_165359.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Cody-Bunderson-165359,"1""",0,0,0,1,50,0,50,1,2,0,66,2,0,0,0,33,1,3,2025-04-13T17:13:48.115277,135.0
./data/rory_macdonald_14018.json,,,2025-04-13T18:20:32.781636,,Unknown,"Jul 22, 1989","Kelowna, British Columbia",Rory MacDonald,Canada,Red King,[],34,1,10,0,23,rory_macdonald_14018.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Rory-MacDonald-14018,"73""",1,60,6,4,40,0,0,0,10,0,30,7,7,30,0,39,9,23,2025-04-13T18:20:32.781636,170.0
./data/michael_morales_268041.json,,,2025-04-13T19:19:50.139305,,Unknown,"Jun 24, 1999","Machala, El Oro",Michael Morales,Ecuador,,[],17,0,0,0,17,michael_morales_268041.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Michael-Morales-268041,"73""",0,0,0,0,0,0,0,0,0,0,23,4,12,70,0,5,1,17,2025-04-13T19:19:50.139305,170.0
./data/tony_ferguson_31239.json,,,2025-04-13T15:38:48.963728,,Unknown,"Feb 12, 1984","Oxnard, California",Tony Ferguson,United States,El Cucuy,[],36,0,11,0,25,tony_ferguson_31239.json,Male,"6'0""",Welterweight,https://www.sherdog.com/fighter/Tony-Ferguson-31239,"73""",0,45,5,2,18,0,36,4,11,0,20,5,12,48,0,32,8,25,2025-04-13T15:38:48.963728,170.0
./data/adrian_valdez_16779.json,,,2025-04-13T15:39:39.902650,,Unknown,,,Adrian Valdez,,,[],8,0,7,0,1,adrian_valdez_16779.json,Female,"0'0""",Atomweight,https://www.sherdog.com/fighter/Adrian-Valdez-16779,"1""",0,0,0,2,28,0,71,5,7,0,0,0,0,0,0,100,1,1,2025-04-13T15:39:39.902650,0.0
./data/gideon_ray_4555.json,True,False,2025-04-13T20:02:27.467137,33,Unknown,"May 27, 1973","Roselle, Illinois",Gideon Ray,United States,,[],33,1,15,0,17,gideon_ray_4555.json,Male,"5'10""",Welterweight,https://www.sherdog.com/fighter/Gideon-Ray-4555,"71""",1,46,7,3,20,0,33,5,15,0,5,1,8,47,0,47,8,17,2025-04-13T20:02:27.467137,170.0
./data/brandon_urquijo_121331.json,,,2025-04-13T16:33:32.913217,,Unknown,"Oct 12, 1991",,Brandon Urquijo,United States,,[],5,0,3,0,2,brandon_urquijo_121331.json,Male,"0'0""",Bantamweight,https://www.sherdog.com/fighter/Brandon-Urquijo-121331,"1""",0,100,3,0,0,0,0,0,3,0,100,2,0,0,0,0,0,2,2025-04-13T16:33:32.913217,135.0
./data/chuck_jordan_64605.json,,,2025-04-13T17:17:33.174830,,Unknown,,"Nampa, Oregon",Chuck Jordan,United States,,[],5,0,4,0,1,chuck_jordan_64605.json,Male,"5'9""",Bantamweight,https://www.sherdog.com/fighter/Chuck-Jordan-64605,"70""",0,0,0,3,75,1,0,0,4,0,0,0,1,100,0,0,0,1,2025-04-13T17:17:33.174830,135.0
